game_id,title,steam_link,kafkaesque,absurd,surreal,displaced,isolated,alienated,bureaucratic,civil service,Phase2_Total
1276540,Persian Nights 2: The Moonlight Veil,https://store.steampowered.com/app/1276540,23.81,8.85,3.99,0.65,1.44,4.55,10.15,10.58,8.0
961010,The Hand of Glory,https://store.steampowered.com/app/961010,34.96,8.2,5.37,0.64,3.83,7.76,9.9,7.79,9.81
1177110,The Sorrowvirus,https://store.steampowered.com/app/1177110,26.31,1.15,4.13,0.89,0.0,3.55,1.3,0.0,4.67
1283140,Burn Me Twice,https://store.steampowered.com/app/1283140,33.62,9.36,4.4,2.06,1.75,10.21,8.22,8.68,9.79
1298050,Boinihi: The Ki Codex,https://store.steampowered.com/app/1298050,22.07,7.96,3.66,0.7,2.81,4.82,4.88,0.18,5.88
1084990,Old Gods Rising,https://store.steampowered.com/app/1084990,20.66,5.87,3.8,0.29,2.38,5.88,6.54,6.94,6.54
1129920,Tales From Off-Peak City Vol. 1,https://store.steampowered.com/app/1129920,29.55,3.73,4.1,0.64,4.01,5.54,7.61,4.4,7.45
1247190,Family Mysteries 2: Echoes of Tomorrow,https://store.steampowered.com/app/1247190,23.02,2.26,3.58,0.02,1.39,0.05,11.73,5.48,5.94
1258590,Locked Up,https://store.steampowered.com/app/1258590,44.02,7.17,8.5,1.52,7.17,7.66,6.22,4.55,10.85
1092800,Summit of the Wolf,https://store.steampowered.com/app/1092800,33.15,0.0,5.72,3.05,2.21,7.47,2.03,1.27,6.86
1225070,Family Mysteries: Poisonous Promises,https://store.steampowered.com/app/1225070,25.68,4.05,3.79,0.0,1.54,2.85,14.74,10.7,7.92
1258460,Escape First 3,https://store.steampowered.com/app/1258460,23.25,0.0,3.96,2.6,5.06,5.68,3.65,6.45,6.33
1197030,Mystic Pillars: A Story-Based Puzzle Game,https://store.steampowered.com/app/1197030,17.12,6.02,3.27,2.13,4.31,2.99,7.55,11.37,6.84
1206620,Soul Axiom Rebooted,https://store.steampowered.com/app/1206620,24.36,2.86,5.65,0.1,2.31,3.35,2.66,0.49,5.22
1127610,Iris and the Giant,https://store.steampowered.com/app/1127610,17.72,2.98,3.86,0.78,0.26,5.59,1.87,0.73,4.22
912570,BEAUTIFUL DESOLATION,https://store.steampowered.com/app/912570,30.86,3.81,5.28,3.4,6.83,5.28,6.26,10.25,9.0
945710,DreadOut 2,https://store.steampowered.com/app/945710,27.76,3.65,4.68,2.17,4.77,6.05,2.84,6.69,7.33
1122180,Curse of Anabelle,https://store.steampowered.com/app/1122180,30.86,2.71,6.66,1.18,0.64,6.37,5.28,1.53,6.9
1137330,DREAMO - Puzzle Adventure,https://store.steampowered.com/app/1137330,29.91,0.0,7.47,2.0,5.18,0.65,6.62,1.72,6.69
926340,Roman's Christmas / 罗曼圣诞探案集,https://store.steampowered.com/app/926340,27.85,10.17,4.24,0.23,2.87,4.42,12.21,10.34,9.04
1198450,The Secret Order 8: Return to the Buried Kingdom,https://store.steampowered.com/app/1198450,20.26,5.33,3.66,0.47,0.0,4.54,8.87,8.51,6.46
1143720,ALTERITY EXPERIENCE,https://store.steampowered.com/app/1143720,40.45,9.39,6.78,1.5,4.8,6.48,11.49,7.46,11.04
1120690,Knock Harder: Useless,https://store.steampowered.com/app/1120690,35.18,3.22,7.53,0.44,4.04,8.28,5.42,3.62,8.47
1169020,Dark Fall: Ghost Vigil,https://store.steampowered.com/app/1169020,24.4,3.0,5.57,0.93,1.79,5.44,6.48,5.62,6.65
1194390,The Land of Crows,https://store.steampowered.com/app/1194390,34.32,6.15,4.37,1.16,2.79,5.48,6.0,7.45,8.46
1194160,One-Eyed Lee and the Dinner Party,https://store.steampowered.com/app/1194160,26.34,2.98,4.77,0.81,0.13,6.43,4.94,1.81,6.03
931560,Seven Days,https://store.steampowered.com/app/931560,20.94,1.95,4.03,1.04,0.0,3.92,0.0,0.61,4.06
1038450,Nancy Drew®: Midnight in Salem,https://store.steampowered.com/app/1038450,24.98,3.7,4.32,0.06,0.0,5.01,4.46,6.32,6.11
959520,Fantasy Blacksmith,https://store.steampowered.com/app/959520,15.05,0.0,3.44,0.0,0.0,1.64,0.0,0.0,2.52
979400,Last Labyrinth,https://store.steampowered.com/app/979400,20.44,0.13,3.86,1.9,3.91,3.76,2.93,0.73,4.71
1094030,Lurk in the Dark : Prologue,https://store.steampowered.com/app/1094030,32.27,2.49,4.4,0.15,0.0,7.11,1.79,4.68,6.61
1148450,Detective Jackie - Mystic Case,https://store.steampowered.com/app/1148450,21.65,3.13,4.73,0.0,0.33,5.69,11.64,10.4,7.2
661450,The Lighthouse,https://store.steampowered.com/app/661450,32.8,2.99,4.63,2.24,2.72,5.01,8.87,5.13,8.05
1012840,Moons of Madness,https://store.steampowered.com/app/1012840,31.01,4.35,5.52,1.38,1.85,8.43,10.44,4.95,8.49
676760,Noise,https://store.steampowered.com/app/676760,40.71,11.1,5.71,2.94,8.95,7.51,10.58,11.38,12.36
428660,Deliver Us The Moon,https://store.steampowered.com/app/428660,18.69,0.0,3.13,1.8,2.45,2.5,3.32,1.0,4.11
1062040,Dragon Star Varnir,https://store.steampowered.com/app/1062040,12.68,4.21,2.05,0.07,0.0,4.89,2.42,3.48,3.72
1129030,Endless Fables 4: Shadow Within,https://store.steampowered.com/app/1129030,37.76,5.5,6.11,2.42,2.48,6.21,10.02,11.65,10.27
1080750,Mutazione,https://store.steampowered.com/app/1080750,27.05,4.34,4.16,1.94,6.57,8.19,5.38,4.43,7.76
319870,Jenny LeClue - Detectivu,https://store.steampowered.com/app/319870,31.02,3.4,4.6,1.33,2.7,5.81,9.26,9.43,8.44
1056510,Root Letter Last Answer,https://store.steampowered.com/app/1056510,18.94,8.33,3.55,1.64,2.07,5.23,8.62,3.69,6.51
1107060,Lighthouse of Guiding Flames,https://store.steampowered.com/app/1107060,28.83,4.93,4.71,4.95,3.68,4.59,2.81,3.74,7.28
1122150,ELEA,https://store.steampowered.com/app/1122150,24.68,0.0,4.34,2.56,6.63,4.75,2.92,0.0,5.74
1074520,A Sceptic's Guide to Magic,https://store.steampowered.com/app/1074520,21.73,6.47,4.36,0.0,0.0,5.65,9.48,5.68,6.67
975470,Silver Chains,https://store.steampowered.com/app/975470,30.35,2.42,5.51,1.45,0.53,4.02,6.19,3.66,6.77
627350,London Detective Mysteria,https://store.steampowered.com/app/627350,21.59,2.05,3.53,0.52,0.92,4.95,9.38,8.72,6.46
1113960,Pictures of Life,https://store.steampowered.com/app/1113960,28.23,0.0,6.71,0.45,7.33,4.21,7.16,6.76,7.61
1047440,DATE A LIVE: Rio Reincarnation,https://store.steampowered.com/app/1047440,16.59,1.77,3.68,1.52,5.62,0.71,1.14,0.0,3.88
1101850,reD:起始的旋转之音(The beginning of the Melody),https://store.steampowered.com/app/1101850,33.19,2.98,7.17,0.42,0.46,5.82,7.43,2.96,7.55
836600,Alternate Jake Hunter: DAEDALUS The Awakening of Golden Jazz,https://store.steampowered.com/app/836600,32.39,10.36,4.89,2.26,5.76,6.48,11.59,10.81,10.57
1055310,The Myth Seekers 2: The Sunken City,https://store.steampowered.com/app/1055310,18.42,4.89,3.3,2.3,2.17,1.87,8.1,10.2,6.41
1035110,Moonrise Fall,https://store.steampowered.com/app/1035110,29.06,2.52,5.65,1.34,5.82,1.89,8.0,5.61,7.49
770390,Draugen,https://store.steampowered.com/app/770390,37.5,0.37,5.66,4.0,9.73,6.57,5.07,9.53,9.8
610900,Sumatra: Fate of Yandi,https://store.steampowered.com/app/610900,23.22,2.01,4.43,2.57,5.84,1.71,6.28,2.02,6.01
932220,IMMURE,https://store.steampowered.com/app/932220,35.66,3.35,6.33,1.8,0.0,6.95,5.19,1.97,7.66
890280,Myha: Return to the Lost Island,https://store.steampowered.com/app/890280,14.48,0.8,3.28,2.82,2.89,2.77,0.0,0.0,3.38
521560,The Mystery Of Woolley Mountain,https://store.steampowered.com/app/521560,17.27,3.03,2.93,0.0,0.0,4.51,4.36,4.44,4.57
1044340,The 7th Guest: 25th Anniversary Edition,https://store.steampowered.com/app/1044340,20.96,0.0,5.19,0.54,0.0,2.63,0.59,0.93,3.86
1015130,Wounded - The Beginning,https://store.steampowered.com/app/1015130,33.81,0.0,4.79,3.13,2.7,7.91,5.5,4.53,7.8
345430,The Cursed Forest,https://store.steampowered.com/app/345430,24.64,1.64,3.63,1.84,0.0,2.92,0.0,0.0,4.33
552880,STARDROP,https://store.steampowered.com/app/552880,18.32,0.0,2.96,2.54,3.76,2.57,5.82,1.72,4.71
1015430,The Dead Tree of Ranchiuna,https://store.steampowered.com/app/1015430,31.35,0.0,6.24,2.04,4.88,3.5,5.39,0.53,6.74
968820,Stormhill Mystery: Family Shadows,https://store.steampowered.com/app/968820,25.78,4.36,4.82,1.04,0.0,6.17,5.83,3.6,6.45
970570,CHAOS;CHILD,https://store.steampowered.com/app/970570,35.61,3.62,5.46,1.88,4.31,7.35,10.61,11.52,10.04
949800,Skyland: Heart of the Mountain,https://store.steampowered.com/app/949800,22.07,5.49,3.05,2.11,1.98,3.9,8.99,9.34,7.12
989490,The Emulator,https://store.steampowered.com/app/989490,24.67,0.0,5.05,0.72,0.45,5.25,2.53,3.58,5.28
706710,Close Your Eyes,https://store.steampowered.com/app/706710,19.02,2.55,3.53,0.0,0.0,4.15,0.6,0.0,3.73
865820,Psychedelica of the Black Butterfly,https://store.steampowered.com/app/865820,32.67,0.0,7.41,0.11,0.09,5.03,6.12,0.0,6.43
966680,Red Matter,https://store.steampowered.com/app/966680,25.57,0.79,4.33,1.03,2.02,5.44,8.3,6.98,6.81
393190,TSIOQUE,https://store.steampowered.com/app/393190,20.02,5.59,4.31,1.95,0.0,6.34,6.15,7.14,6.44
745950,Apparition,https://store.steampowered.com/app/745950,24.09,4.43,4.94,0.49,2.37,6.36,5.02,0.0,5.96
940790,Gnomes Garden: Halloween,https://store.steampowered.com/app/940790,23.23,4.77,3.95,1.44,2.43,5.68,6.66,6.9,6.88
753930,God's Basement,https://store.steampowered.com/app/753930,35.49,0.0,5.79,0.95,0.04,7.09,4.96,2.67,7.12
600990,The Gardens Between,https://store.steampowered.com/app/600990,21.21,0.48,5.29,0.9,5.66,1.1,2.13,0.79,4.7
371650,COLINA: Legacy,https://store.steampowered.com/app/371650,32.2,1.4,5.89,1.53,2.56,5.63,5.79,1.1,7.01
576500,Evergarden,https://store.steampowered.com/app/576500,16.21,0.86,3.44,0.0,2.47,0.0,6.04,1.56,3.82
867050,Endless Fables 3: Dark Moor,https://store.steampowered.com/app/867050,23.48,1.3,3.89,1.84,2.29,5.46,6.72,7.11,6.51
890300,Kitrinos: Inside the Cube,https://store.steampowered.com/app/890300,19.02,2.34,3.76,0.0,0.35,0.71,4.97,0.0,3.89
835640,Dust and Salt: The Battle for Murk,https://store.steampowered.com/app/835640,24.67,7.69,2.79,2.05,0.72,4.42,7.92,13.68,7.99
873200,Teleportals. I swear it's a nice game,https://store.steampowered.com/app/873200,16.66,0.0,3.49,0.0,3.19,4.13,4.5,0.0,4.0
869840,羽翼的祈愿 - Feather Of Praying,https://store.steampowered.com/app/869840,35.4,0.0,6.96,1.36,0.0,3.75,2.55,0.53,6.32
846820,Tell Me Everything,https://store.steampowered.com/app/846820,21.55,4.21,2.75,0.0,1.92,1.36,6.28,11.72,6.22
810660,The Office Quest,https://store.steampowered.com/app/810660,17.95,6.12,2.93,0.0,1.78,4.46,15.06,6.58,6.86
794800,Clue/Cluedo: Classic Edition,https://store.steampowered.com/app/794800,23.46,6.52,3.38,0.85,0.0,8.96,11.38,14.38,8.62
833990,Stonewall Penitentiary,https://store.steampowered.com/app/833990,32.09,2.82,5.16,1.72,2.54,5.24,9.08,8.84,8.44
696530,Lake Ridden,https://store.steampowered.com/app/696530,28.0,2.15,5.05,1.16,3.27,4.48,4.52,0.0,6.08
638070,Murderous Pursuits,https://store.steampowered.com/app/638070,25.19,7.69,2.35,0.85,3.49,11.33,11.57,11.67,9.27
814030,Queen's Quest 4: Sacred Truce,https://store.steampowered.com/app/814030,23.2,7.53,3.15,0.57,3.15,7.95,8.43,18.73,9.09
620210,Fatal Twelve,https://store.steampowered.com/app/620210,27.2,8.12,3.91,3.06,2.21,10.6,8.7,13.72,9.69
746840,Chronicles of Magic: Divided Kingdoms,https://store.steampowered.com/app/746840,27.39,7.14,4.17,1.71,2.05,8.15,11.04,16.0,9.71
803150,Nephise: Ascension,https://store.steampowered.com/app/803150,20.59,1.52,3.77,1.4,0.53,4.35,2.59,0.06,4.35
762520,Demon Hunter 4: Riddles of Light,https://store.steampowered.com/app/762520,16.38,0.0,2.79,0.48,0.0,2.75,2.31,6.5,3.9
500150,Time Gap,https://store.steampowered.com/app/500150,20.74,7.89,3.83,0.71,6.38,0.0,7.34,9.21,7.01
583090,SeaBed,https://store.steampowered.com/app/583090,31.21,3.6,5.99,1.71,7.16,5.09,4.73,0.72,7.53
723270,Rumu,https://store.steampowered.com/app/723270,21.15,3.21,4.59,0.94,1.4,2.56,6.01,2.01,5.23
486460,Twilight Town,https://store.steampowered.com/app/486460,27.08,6.47,4.27,0.0,2.5,6.01,11.39,15.78,9.19
645820,Odysseus Kosmos and his Robot Quest (Complete Season),https://store.steampowered.com/app/645820,18.72,5.88,3.19,0.67,0.02,1.44,5.34,1.02,4.53
581300,Black Mirror,https://store.steampowered.com/app/581300,38.58,11.62,6.82,2.4,3.91,9.35,4.65,4.01,10.17
639490,Umineko When They Cry - Answer Arcs,https://store.steampowered.com/app/639490,26.19,8.06,3.66,3.63,3.28,8.46,4.53,13.81,8.95
699780,Endless Fables 2: Frozen Path,https://store.steampowered.com/app/699780,19.81,1.41,2.27,1.57,2.92,4.84,5.92,5.21,5.49
711130,God of Light: Remastered,https://store.steampowered.com/app/711130,10.1,0.23,3.35,0.0,0.0,1.09,2.7,5.45,2.86
727340,Stitched HD,https://store.steampowered.com/app/727340,29.39,1.3,5.4,1.35,1.2,7.44,5.98,1.62,6.71
568460,Ghostory,https://store.steampowered.com/app/568460,25.65,0.0,5.5,0.91,1.16,2.36,1.59,0.0,4.65
480430,Hide and Shriek,https://store.steampowered.com/app/480430,18.4,4.76,2.6,0.0,0.88,11.66,0.72,4.0,5.38
678970,Modern Tales: Age of Invention,https://store.steampowered.com/app/678970,26.35,4.25,3.04,1.23,4.89,4.09,10.68,8.02,7.82
707960,I was here,https://store.steampowered.com/app/707960,26.92,0.0,4.85,2.94,12.23,0.73,5.94,8.33,7.74
595560,Legend of Hand,https://store.steampowered.com/app/595560,13.68,4.84,2.73,3.11,5.32,1.31,3.54,10.47,5.62
550590,Archaica: The Path of Light,https://store.steampowered.com/app/550590,19.57,6.44,3.56,0.54,0.81,0.0,7.77,1.63,5.04
704680,AMPLITUDE: A Visual Novel,https://store.steampowered.com/app/704680,34.57,8.18,5.05,3.24,6.16,8.42,7.55,11.0,10.52
634180,Darkarta: A Broken Heart's Quest Standard Edition,https://store.steampowered.com/app/634180,25.31,2.73,4.31,2.87,3.52,4.54,1.39,0.0,5.58
618720,1bitHeart,https://store.steampowered.com/app/618720,24.68,3.9,4.68,1.14,8.68,4.79,9.47,5.49,7.85
489930,Adventures of Bertram Fiddle 2: A Bleaker Predicklement,https://store.steampowered.com/app/489930,26.34,5.93,3.19,0.0,0.0,5.14,4.84,0.0,5.68
667870,MINDNIGHT,https://store.steampowered.com/app/667870,19.76,5.8,3.2,0.0,7.51,11.21,10.06,13.74,8.91
343860,Tacoma,https://store.steampowered.com/app/343860,31.44,0.0,4.93,2.64,3.74,3.03,8.31,9.24,7.92
603700,The Low Road,https://store.steampowered.com/app/603700,19.93,0.75,2.99,0.0,2.95,7.05,10.14,3.18,5.87
637060,Tiny Tales: Heart of the Forest,https://store.steampowered.com/app/637060,14.85,1.06,2.61,0.86,2.1,2.37,2.23,4.31,3.8
573130,Aporia: Beyond The Valley,https://store.steampowered.com/app/573130,23.31,0.0,4.62,1.08,1.95,0.0,6.63,5.38,5.37
635060,Castle of no Escape,https://store.steampowered.com/app/635060,21.55,11.77,3.23,0.37,0.0,6.69,6.26,4.55,6.8
615350,Scarlett Mysteries: Cursed Child,https://store.steampowered.com/app/615350,28.17,1.86,4.6,0.77,0.99,4.96,6.84,3.17,6.42
612620,Detective Butler: Maiden Voyage Murder,https://store.steampowered.com/app/612620,26.92,2.13,3.81,1.29,1.42,2.93,9.02,2.69,6.28
545540,The Infectious Madness of Doctor Dekker,https://store.steampowered.com/app/545540,38.92,11.32,6.74,0.8,3.22,9.34,10.66,9.73,11.34
291690,Empathy: Path of Whispers,https://store.steampowered.com/app/291690,37.23,3.74,6.61,3.49,9.86,7.32,5.32,9.63,10.4
632290,The Grand Ball,https://store.steampowered.com/app/632290,21.97,2.25,3.4,0.79,0.0,5.05,10.45,6.03,6.24
588110,One Dog Story,https://store.steampowered.com/app/588110,24.38,4.54,3.85,1.15,1.36,4.65,3.32,3.68,5.87
552590,The Sexy Brutale,https://store.steampowered.com/app/552590,34.26,6.33,5.11,0.22,0.0,8.23,11.64,11.78,9.7
574260,The Secret Order 5: The Buried Kingdom,https://store.steampowered.com/app/574260,17.32,5.22,2.94,1.53,1.45,4.13,8.45,7.92,6.12
366870,Narcosis,https://store.steampowered.com/app/366870,34.73,4.69,4.92,2.47,5.44,8.47,7.82,4.55,9.14
449510,The Crow's Eye,https://store.steampowered.com/app/449510,32.27,10.08,4.98,0.0,4.22,10.78,13.15,14.73,11.28
597120,The Filmmaker - A Text Adventure,https://store.steampowered.com/app/597120,26.75,1.06,4.01,0.82,0.62,3.33,3.69,0.0,5.04
520720,Dear Esther: Landmark Edition,https://store.steampowered.com/app/520720,30.93,3.48,4.8,3.73,4.49,3.9,3.21,3.85,7.3
558790,Queen's Quest 2: Stories of Forgotten Past,https://store.steampowered.com/app/558790,26.01,7.5,4.2,0.64,0.36,5.88,13.21,15.19,9.12
582500,We Were Here,https://store.steampowered.com/app/582500,27.2,5.67,5.03,2.45,10.81,4.12,5.2,2.81,7.91
558340,Faces of Illusion: The Twin Phantoms,https://store.steampowered.com/app/558340,28.92,7.61,5.06,0.99,2.54,4.88,11.15,8.78,8.74
504000,Endless Fables: The Minotaur's Curse,https://store.steampowered.com/app/504000,19.48,2.01,2.46,2.2,0.74,4.26,4.51,7.41,5.38
527420,Demon Hunter 3: Revelation,https://store.steampowered.com/app/527420,25.02,1.83,4.05,0.23,0.59,4.57,7.73,5.44,6.18
513320,ALICE VR,https://store.steampowered.com/app/513320,26.03,0.54,5.29,0.98,2.89,2.16,4.64,1.19,5.47
545850,Shady Brook - A Dark Mystery Text Adventure,https://store.steampowered.com/app/545850,33.04,1.79,4.76,1.14,4.45,5.83,4.78,2.61,7.3
476650,The Silver Case,https://store.steampowered.com/app/476650,26.1,3.16,3.33,1.53,2.47,7.47,14.79,16.28,9.39
517360,The Secret Order 4: Beyond Time,https://store.steampowered.com/app/517360,23.38,3.11,3.82,2.42,3.52,3.75,5.3,7.25,6.57
374030,Virginia,https://store.steampowered.com/app/374030,29.25,2.38,4.3,1.7,4.71,4.51,9.5,8.48,8.1
481110,The Bunker,https://store.steampowered.com/app/481110,24.47,2.23,3.83,1.55,0.95,2.29,8.99,7.12,6.43
527820,Lifestream - A Haunting Text Adventure,https://store.steampowered.com/app/527820,31.3,5.29,5.67,2.24,6.05,3.23,6.85,1.55,7.77
487160,Trials of Azra,https://store.steampowered.com/app/487160,23.47,0.0,3.94,0.0,0.25,3.54,4.68,2.03,4.74
497580,Agent Walker: Secret Journey,https://store.steampowered.com/app/497580,24.68,9.13,3.6,1.49,0.0,3.32,9.16,9.89,7.66
499910,SHINRAI - Broken Beyond Despair,https://store.steampowered.com/app/499910,25.89,5.64,4.3,1.47,0.59,9.54,6.07,11.47,8.12
465720,Demon Hunter 2: New Chapter,https://store.steampowered.com/app/465720,23.9,2.76,3.99,1.3,1.66,4.97,7.91,7.11,6.7
406550,Umineko When They Cry - Question Arcs,https://store.steampowered.com/app/406550,27.82,10.51,4.08,2.85,4.68,10.43,7.07,13.45,10.11
454220,The Temporal Invasion,https://store.steampowered.com/app/454220,37.35,12.84,6.68,1.78,5.62,6.39,10.58,8.09,11.17
471570,Grandpa's Table,https://store.steampowered.com/app/471570,16.32,0.27,4.33,0.25,3.1,1.94,4.69,1.27,4.02
458480,Mythic Wonders: The Philosopher's Stone,https://store.steampowered.com/app/458480,25.47,4.82,5.51,0.34,2.71,2.96,8.76,5.6,7.02
421740,Goetia,https://store.steampowered.com/app/421740,30.0,5.72,5.17,1.25,1.84,6.57,7.82,7.53,8.24
437420,The Secret Order 3: Ancient Times,https://store.steampowered.com/app/437420,20.55,10.52,3.73,1.61,0.0,5.18,8.87,13.03,7.94
402040,The Guest,https://store.steampowered.com/app/402040,40.72,6.74,6.57,1.79,4.58,7.83,11.08,8.97,11.04
279900,Soul Axiom,https://store.steampowered.com/app/279900,29.31,1.08,6.77,1.21,5.83,4.16,4.89,3.66,7.11
433100,The Town of Light,https://store.steampowered.com/app/433100,42.79,7.94,6.11,2.76,7.23,8.09,6.37,8.08,11.17
438340,Drizzlepath: Genie,https://store.steampowered.com/app/438340,23.47,2.11,4.82,1.47,1.37,3.75,5.55,4.04,5.82
413410,Danganronpa: Trigger Happy Havoc,https://store.steampowered.com/app/413410,25.71,2.18,2.89,1.27,4.85,9.94,10.67,14.16,8.96
429610,The Emerald Maiden: Symphony of Dreams,https://store.steampowered.com/app/429610,20.8,0.0,4.5,0.06,1.94,2.51,7.02,2.2,4.88
395860,The Last Dream: Developer's Edition,https://store.steampowered.com/app/395860,23.88,0.0,6.53,1.54,2.18,1.37,4.66,2.0,5.27
420740,The Deed,https://store.steampowered.com/app/420740,27.29,13.14,3.66,1.07,0.69,8.07,8.33,10.19,9.06
270230,Prominence,https://store.steampowered.com/app/270230,25.49,1.86,4.01,3.69,7.59,7.2,10.1,9.98,8.74
399890,The Secret Order 2: Masked Intent,https://store.steampowered.com/app/399890,20.83,11.92,3.7,0.6,0.0,7.63,11.57,15.11,8.92
347730,Wait - Extended,https://store.steampowered.com/app/347730,34.31,6.44,6.22,0.0,2.69,7.76,3.94,0.0,7.67
398000,Twinsen's Little Big Adventure 2 Classic,https://store.steampowered.com/app/398000,13.09,2.1,2.61,1.17,0.63,0.91,0.42,1.74,2.83
390200,Queen's Quest: Tower of Darkness,https://store.steampowered.com/app/390200,19.33,5.96,3.2,1.13,0.0,4.43,5.04,2.68,5.22
381170,Lost in Paradise,https://store.steampowered.com/app/381170,26.87,5.13,4.87,2.27,5.82,3.02,4.02,5.22,7.15
278420,Spider: Rite of the Shrouded Moon,https://store.steampowered.com/app/278420,19.76,2.95,2.95,0.25,1.85,7.07,10.31,6.46,6.45
301860,Submerged,https://store.steampowered.com/app/301860,22.02,1.93,3.59,3.45,6.13,2.95,7.34,5.2,6.58
352070,Fort Meow,https://store.steampowered.com/app/352070,17.43,8.89,3.68,1.92,0.22,5.53,7.7,7.21,6.57
343710,Kholat,https://store.steampowered.com/app/343710,39.12,7.66,5.44,2.04,6.03,5.27,6.88,6.94,9.92
358090,D4: Dark Dreams Don’t Die -Season One-,https://store.steampowered.com/app/358090,27.3,1.9,5.98,0.0,3.06,3.59,7.03,0.0,6.11
363330,Mind Snares: Alice's Journey,https://store.steampowered.com/app/363330,32.3,0.18,6.65,0.82,3.8,6.48,4.36,3.37,7.24
288930,The Charnel House Trilogy,https://store.steampowered.com/app/288930,33.94,0.0,4.96,1.9,0.86,6.92,7.55,1.68,7.23
312230,Spirits of Xanadu,https://store.steampowered.com/app/312230,23.42,3.18,3.69,1.91,4.37,2.01,6.31,1.18,5.76
333650,Pahelika: Revelations,https://store.steampowered.com/app/333650,25.76,2.13,4.25,0.0,0.3,3.13,7.17,3.23,5.75
350010,Time Mysteries: Inheritance - Remastered,https://store.steampowered.com/app/350010,16.67,5.34,4.19,0.36,0.0,0.0,7.61,0.97,4.39
326380,Mystery of Neuschwanstein,https://store.steampowered.com/app/326380,35.41,11.19,4.2,1.43,1.69,4.29,14.16,13.44,10.73
335660,CAFE 0 ~The Drowned Mermaid~,https://store.steampowered.com/app/335660,28.08,3.3,5.41,0.79,1.5,4.64,4.69,4.6,6.63
330990,Demon Hunter: Chronicles from Beyond,https://store.steampowered.com/app/330990,23.87,2.09,3.98,0.99,1.05,5.53,4.71,2.97,5.65
298930,Darkness Within 1: In Pursuit of Loath Nolder,https://store.steampowered.com/app/298930,40.06,6.12,7.95,0.05,2.5,8.07,9.04,7.6,10.17
258520,The Vanishing of Ethan Carter,https://store.steampowered.com/app/258520,32.06,2.01,6.04,1.84,5.61,4.61,7.45,4.78,8.05
313650,Time Mysteries 2: The Ancient Spectres,https://store.steampowered.com/app/313650,23.06,5.99,4.08,1.78,1.37,2.03,10.56,11.14,7.5
286360,Shadows on the Vatican - Act I: Greed,https://store.steampowered.com/app/286360,24.16,3.2,3.86,0.83,0.0,3.16,6.02,5.72,5.87
261530,Lifeless Planet Premier Edition,https://store.steampowered.com/app/261530,24.78,1.7,3.86,3.49,10.02,2.14,3.62,1.86,6.43
233290,Murdered: Soul Suspect,https://store.steampowered.com/app/233290,29.19,2.18,4.22,0.45,1.1,6.45,7.54,9.08,7.53
284830,Clockwork Tales: Of Glass and Ink,https://store.steampowered.com/app/284830,23.4,4.61,4.1,0.29,0.0,2.26,7.79,3.87,5.79
244430,realMyst: Masterpiece Edition,https://store.steampowered.com/app/244430,23.2,7.66,4.85,1.99,2.43,2.46,3.43,5.88,6.49
242780,Cognition: An Erica Reed Thriller,https://store.steampowered.com/app/242780,25.46,1.79,4.5,0.0,0.45,6.12,7.01,2.62,5.99
239700,Hate Plus,https://store.steampowered.com/app/239700,37.47,14.4,5.05,2.54,5.83,11.04,8.5,5.11,11.24
232430,Gone Home,https://store.steampowered.com/app/232430,32.24,5.46,6.1,3.55,6.88,6.26,6.68,5.33,9.06
223510,Miasmata,https://store.steampowered.com/app/223510,28.94,4.07,4.16,3.35,4.49,2.82,6.17,3.71,7.21
2488370,Cash Cleaner Simulator,https://store.steampowered.com/app/2488370,17.23,0.12,2.5,0.13,3.76,6.31,14.91,11.42,7.05
509980,BIGFOOT,https://store.steampowered.com/app/509980,15.69,3.15,2.72,1.34,3.47,7.18,1.76,0.0,4.41
1369630,ENDER LILIES: Quietus of the Knights,https://store.steampowered.com/app/1369630,21.14,2.0,3.47,2.06,0.0,5.29,4.11,3.8,5.23
1340990,Rise of the Ronin,https://store.steampowered.com/app/1340990,22.43,9.46,3.05,4.46,4.34,9.74,9.68,17.26,10.05
3070520,Granny: Escape Together,https://store.steampowered.com/app/3070520,27.21,6.76,4.64,2.6,3.73,8.64,7.14,8.01,8.59
1287840,Disciples: Liberation,https://store.steampowered.com/app/1287840,22.45,3.81,3.0,2.34,2.5,7.99,6.04,8.03,7.02
635940,Little Busters! English Edition,https://store.steampowered.com/app/635940,8.96,0.0,1.32,0.0,0.0,5.87,1.16,1.33,2.33
2756920,Keep Driving,https://store.steampowered.com/app/2756920,20.91,0.64,3.75,0.74,4.75,1.63,7.58,1.28,5.16
2488590,Dungeons of Blood and Dream,https://store.steampowered.com/app/2488590,27.73,1.41,5.64,0.43,2.69,2.75,8.09,2.31,6.38
2776940,Echoes of Yi : Samsara,https://store.steampowered.com/app/2776940,20.81,4.84,4.49,0.77,0.0,5.92,5.62,6.27,6.09
2793710,Dollmare,https://store.steampowered.com/app/2793710,37.86,3.15,6.48,0.0,3.28,6.2,7.32,4.6,8.61
1571100,Passpartout 2: The Lost Artist,https://store.steampowered.com/app/1571100,20.05,5.71,3.9,1.34,4.14,6.58,7.53,3.93,6.65
2076140,Tavern Talk - A Cozy Visual Novel,https://store.steampowered.com/app/2076140,32.24,8.59,4.1,1.89,2.44,10.22,14.7,14.02,11.02
