game_id,title,steam_link,Autobiographisch,Werke,Figuren,Phase1_Total
747660,Five Nights at Freddy's: Security Breach,https://store.steampowered.com/app/747660,0.0,0.0,0.0,0.0
1244090,Sea of Stars,https://store.steampowered.com/app/1244090,0.0,0.0,0.0,0.0
2716400,The Rise of the Golden Idol,https://store.steampowered.com/app/2716400,0.0,0.0,0.0,0.0
1240210,There Is No Game: Wrong Dimension,https://store.steampowered.com/app/1240210,0.0,0.0,0.0,0.0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,https://store.steampowered.com/app/20920,0.0,0.0,0.0,0.0
421050,Deponia Doomsday,https://store.steampowered.com/app/421050,0.0,0.0,0.0,0.0
801630,UNDER NIGHT IN-BIRTH Exe:Late[cl-r],https://store.steampowered.com/app/801630,0.0,0.0,0.0,0.0
228280,Baldur's Gate: Enhanced Edition,https://store.steampowered.com/app/228280,0.0,0.0,8.79,3.56
1238000,Mass Effect™: Andromeda Deluxe Edition,https://store.steampowered.com/app/1238000,0.0,0.0,0.0,0.0
2530980,Tales of Graces f Remastered,https://store.steampowered.com/app/2530980,0.0,0.0,0.0,0.0
1902690,Fate/Samurai Remnant,https://store.steampowered.com/app/1902690,0.0,0.0,0.0,0.0
1689620,BLEACH Rebirth of Souls,https://store.steampowered.com/app/1689620,0.0,2.77,0.0,0.75
242050,Assassin’s Creed® IV Black Flag™,https://store.steampowered.com/app/242050,0.0,2.77,0.0,0.75
538680,The Legend of Heroes: Trails of Cold Steel,https://store.steampowered.com/app/538680,0.0,2.77,0.0,0.75
1668510,The Legend of Heroes: Trails from Zero,https://store.steampowered.com/app/1668510,0.0,0.0,5.55,2.25
1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,https://store.steampowered.com/app/1502970,0.0,0.0,0.0,0.0
893850,THE LONGING,https://store.steampowered.com/app/893850,0.0,0.0,0.0,0.0
1194630,The Dark Pictures Anthology: Little Hope,https://store.steampowered.com/app/1194630,0.0,0.0,0.0,0.0
3516180,"Don't FOOL ME, Beauties!",https://store.steampowered.com/app/3516180,0.0,0.0,0.0,0.0
3352690,Dead Take,https://store.steampowered.com/app/3352690,0.0,0.0,0.0,0.0
2115760,Oppidum,https://store.steampowered.com/app/2115760,0.0,5.55,0.0,1.5
578650,The Outer Worlds,https://store.steampowered.com/app/578650,0.0,2.77,0.0,0.75
403640,Dishonored 2,https://store.steampowered.com/app/403640,0.0,0.0,0.0,0.0
1041720,Kingdoms of Amalur: Re-Reckoning,https://store.steampowered.com/app/1041720,0.0,0.0,0.0,0.0
205100,Dishonored,https://store.steampowered.com/app/205100,0.0,2.77,0.0,0.75
2060130,Return to Monkey Island,https://store.steampowered.com/app/2060130,0.0,0.0,0.0,0.0
474960,Quantum Break,https://store.steampowered.com/app/474960,0.0,0.0,0.0,0.0
214340,Deponia,https://store.steampowered.com/app/214340,0.0,0.0,0.0,0.0
1451940,NEEDY STREAMER OVERLOAD,https://store.steampowered.com/app/1451940,0.0,0.0,0.0,0.0
3117820,Sultan's Game,https://store.steampowered.com/app/3117820,0.0,0.0,0.0,0.0
1108000,Children of Silentown,https://store.steampowered.com/app/1108000,0.0,0.0,0.0,0.0
1932640,Suikoden I&II HD Remaster Gate Rune and Dunan Unification Wars,https://store.steampowered.com/app/1932640,0.0,2.77,0.0,0.75
2429190,Amerzone - The Explorer's Legacy,https://store.steampowered.com/app/2429190,0.0,5.55,0.0,1.5
2172010,Until Dawn™,https://store.steampowered.com/app/2172010,0.0,0.0,0.0,0.0
1057090,Ori and the Will of the Wisps,https://store.steampowered.com/app/1057090,0.0,0.0,0.0,0.0
1049410,Superliminal,https://store.steampowered.com/app/1049410,0.0,4.39,0.0,1.19
1416960,Everafter Falls,https://store.steampowered.com/app/1416960,0.0,0.0,0.0,0.0
1658280,Eiyuden Chronicle: Hundred Heroes,https://store.steampowered.com/app/1658280,0.0,0.0,5.55,2.25
601050,Attack on Titan 2 - A.O.T.2,https://store.steampowered.com/app/601050,0.0,2.77,0.0,0.75
1376200,KARMA: The Dark World,https://store.steampowered.com/app/1376200,0.0,2.77,0.0,0.75
3860920,Tales Beyond The Tomb - Route 86,https://store.steampowered.com/app/3860920,0.0,0.0,0.0,0.0
658850,Do Not Feed the Monkeys,https://store.steampowered.com/app/658850,0.0,0.0,0.0,0.0
2527500,MiSide,https://store.steampowered.com/app/2527500,0.0,0.0,0.0,0.0
249230,Risen 3 - Titan Lords,https://store.steampowered.com/app/249230,0.0,0.0,0.0,0.0
1343370,Old School RuneScape,https://store.steampowered.com/app/1343370,0.0,0.0,0.0,0.0
1373960,INDIKA,https://store.steampowered.com/app/1373960,0.0,0.0,0.0,0.0
1452250,Underground Garage,https://store.steampowered.com/app/1452250,0.0,0.0,0.0,0.0
1188930,Chrono Ark,https://store.steampowered.com/app/1188930,0.0,0.0,0.0,0.0
770810,"Good Pizza, Great Pizza - Cooking Simulator Game",https://store.steampowered.com/app/770810,0.0,0.0,0.0,0.0
368340,CrossCode,https://store.steampowered.com/app/368340,0.0,0.0,0.0,0.0
1496250,Mary Skelter 2,https://store.steampowered.com/app/1496250,0.0,0.0,0.0,0.0
1255560,Myst,https://store.steampowered.com/app/1255560,0.0,0.0,0.0,0.0
1237320,Sonic Frontiers,https://store.steampowered.com/app/1237320,0.0,0.0,0.0,0.0
2356560,Monster Hunter Stories,https://store.steampowered.com/app/2356560,0.0,2.77,0.0,0.75
1092660,Blair Witch,https://store.steampowered.com/app/1092660,0.0,0.0,5.55,2.25
1502990,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,https://store.steampowered.com/app/1502990,0.0,2.77,0.0,0.75
1502980,Atelier Firis: The Alchemist and the Mysterious Journey DX,https://store.steampowered.com/app/1502980,0.0,5.55,0.0,1.5
960990,Beyond: Two Souls,https://store.steampowered.com/app/960990,0.0,0.0,5.55,2.25
1906830,While the Iron's Hot,https://store.steampowered.com/app/1906830,0.0,0.0,0.0,0.0
613830,CHRONO TRIGGER®,https://store.steampowered.com/app/613830,0.0,0.0,0.0,0.0
1967430,Ghost Trick: Phantom Detective,https://store.steampowered.com/app/1967430,0.0,0.0,0.0,0.0
2061250,Shin chan: Me and the Professor on Summer Vacation The Endless Seven-Day Journey,https://store.steampowered.com/app/2061250,0.0,0.0,0.0,0.0
2699820,Shin chan: Shiro and the Coal Town,https://store.steampowered.com/app/2699820,0.0,6.44,0.0,1.74
876650,Aground,https://store.steampowered.com/app/876650,0.0,0.0,0.0,0.0
2492570,Inspector Schmidt - The Ebbing,https://store.steampowered.com/app/2492570,0.0,0.0,0.0,0.0
108710,Alan Wake,https://store.steampowered.com/app/108710,0.0,0.0,0.0,0.0
1432850,Farewell North,https://store.steampowered.com/app/1432850,0.0,0.0,0.0,0.0
2454960,The Great Villainess: Strategy of Lily,https://store.steampowered.com/app/2454960,0.0,2.77,0.0,0.75
2230650,TEVI,https://store.steampowered.com/app/2230650,0.0,0.0,0.0,0.0
2499470,Pumping Simulator 2,https://store.steampowered.com/app/2499470,0.0,0.0,5.55,2.25
2597080,Realm of Ink,https://store.steampowered.com/app/2597080,0.0,2.77,0.0,0.75
501790,Unforeseen Incidents,https://store.steampowered.com/app/501790,0.0,0.0,0.0,0.0
1454970,New Tales from the Borderlands,https://store.steampowered.com/app/1454970,0.0,0.0,0.0,0.0
2195410,Songs of Silence,https://store.steampowered.com/app/2195410,0.0,0.0,0.0,0.0
241910,Goodbye Deponia,https://store.steampowered.com/app/241910,0.0,0.0,0.0,0.0
1153410,JDM: Japanese Drift Master,https://store.steampowered.com/app/1153410,0.0,0.0,0.0,0.0
1003090,Through the Darkest of Times,https://store.steampowered.com/app/1003090,0.0,0.0,0.0,0.0
2962300,Royal Quest Online,https://store.steampowered.com/app/2962300,0.0,0.0,0.0,0.0
1147690,NGU IDLE,https://store.steampowered.com/app/1147690,0.0,0.0,0.0,0.0
1904790,Agatha Christie - Murder on the Orient Express,https://store.steampowered.com/app/1904790,0.0,0.0,0.0,0.0
1493640,Banishers: Ghosts of New Eden,https://store.steampowered.com/app/1493640,0.0,0.0,0.0,0.0
832500,3 Minutes to Midnight® - A Comedy Graphic Adventure,https://store.steampowered.com/app/832500,0.0,0.0,8.79,3.56
1082190,Elroy and the Aliens,https://store.steampowered.com/app/1082190,0.0,0.0,0.0,0.0
362890,Black Mesa,https://store.steampowered.com/app/362890,0.0,0.0,0.0,0.0
2484110,FINAL FANTASY VII EVER CRISIS,https://store.steampowered.com/app/2484110,0.0,0.0,0.0,0.0
220,Half-Life 2,https://store.steampowered.com/app/220,0.0,0.0,0.0,0.0
2880730,AI2U: With You 'Til The End,https://store.steampowered.com/app/2880730,0.0,0.0,0.0,0.0
3378330,Rekindled Trails,https://store.steampowered.com/app/3378330,0.0,0.0,0.0,0.0
